parameter_id,JAX_OFD_015_001
pvalue,0.2738351
gene_symbol,Dcaf12
analysis_id,9n6y122lf7ow1l7
parameter_name,Center resting time
mouse_life_stage,Early adult
gene_accession_id,MGI:1916220
mouse_strain,C57BL
