parameter_id,IMPC_EYE_006_001
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.1114541
analysis_id,c71256lh4z76vtd
parameter_name,Narrow eye opening
gene_accession_id,MGI:99605
gene_symbol,Cntfr
