pvalue,0.5042779
gene_symbol,Slc30a4
analysis_id,p97c09yc5few5x0
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_name,Hindlimbs - shape
gene_accession_id,MGI:1345282
parameter_id,JAXLA_CSD_021_001
