mouse_life_stage,Late adult
analysis_id,7g84544ya13ip25
gene_symbol,Frmpd1
pvalue,0.6474746
mouse_strain,C51BL
gene_accession_id,MGI:2446274
parameter_name,Delayed embryonic development
parameter_id,IMPC_GEL_063_001
