parameter_id,MGP_IMM_079_001
mouse_strain,C57BL
analysis_id,8lv263z92ot54h9
gene_symbol,Tatdn3
gene_accession_id,MGI:1916222
pvalue,0.6105206
mouse_life_stage,Early adult
parameter_name,KLRG1+ Treg cells - % of CD45+
