parameter_id,IMPC_CBC_006_001
mouse_life_stage,Early adult
mouse_strain,129SV
parameter_name,Total protein
gene_symbol,Cntfr
pvalue,0.3610105
gene_accession_id,MGI:99605
analysis_id,ledzv7z5j370353
