mouse_strain,C57BL
gene_symbol,Slc30a4
parameter_id,IMPC_IMM_025_001
pvalue,0.3504216
parameter_name,DN CD25- NKT cells
gene_accession_id,MGI:1345282
mouse_life_stage,Middle aged adult
analysis_id,bxu09kqh36hc746
