parameter_id,IMPC_CBC_020_001
gene_symbol,AU040320
gene_accession_id,MGI:2140475
analysis_id,6x56xx65fo8k83t
mouse_life_stage,Late adult
pvalue,0.1919821
mouse_strain,C57BL
parameter_name,Fructosamine
