parameter_id,IMPC_CBC_008_001
mouse_life_stage,Late adult
gene_accession_id,MGI:1336200
analysis_id,edej96s173vej9o
pvalue,0.323
gene_symbol,Hpca
parameter_name,Total bilirubin
mouse_strain,C57BL
