mouse_strain,129SV
parameter_name,Red blood cell count
mouse_life_stage,Early adult
gene_accession_id,MGI:1920638
pvalue,0.9700419
parameter_id,IMPC_HEM_002_001
analysis_id,1p83t856joebm80
gene_symbol,Bpifa3
