parameter_id,IMPC_HEM_001_001
parameter_name,White blood cell count
gene_symbol,Zmynd8
pvalue,0.1416072
mouse_strain,129SV
mouse_life_stage,Early adult
gene_accession_id,MGI:1918025
analysis_id,1jsa56hv82j607j
