parameter_id,MGP_MLN_067_001
mouse_strain,C57BL
gene_symbol,Slc28a2
analysis_id,6wfdv3733ds143e
gene_accession_id,MGI:1913105
parameter_name,Resting CD4+ T helper cells - % of CD45+
mouse_life_stage,Early adult
pvalue,0.8266159
