mouse_life_stage,E18.5
gene_accession_id,MGI:1914561
pvalue,0.4789773
analysis_id,269aq2e128544rq
parameter_id,IMPC_DXA_010_001
mouse_strain,C57BL
gene_symbol,Nanp
parameter_name,Bone Area
