gene_symbol,Slc39a10
mouse_strain,C57BL
parameter_name,Eye
pvalue,0.5297902
parameter_id,M-G-P_014_001_001
gene_accession_id,MGI:1914515
analysis_id,5bk83j3e7j9g93k
mouse_life_stage,Early adult
