parameter_id,HMGULA_CBC_009_001
mouse_strain,C57BL
gene_accession_id,MGI:1934811
analysis_id,rszntex9jf1vb58
pvalue,0.4220789
mouse_life_stage,Late adult
gene_symbol,Nucks1
parameter_name,Calcium
