mouse_strain,C57BL
gene_accession_id,MGI:1931749
parameter_name,Total bilirubin
parameter_id,IMPC_CBC_008_001
mouse_life_stage,Early adult
analysis_id,60m1r04r358m39j
pvalue,0.4454646
gene_symbol,Pum1
