parameter_id,M-G-P_014_001_001
mouse_strain,C57BL
gene_symbol,Ift74
analysis_id,q293hc7l1li0l44
pvalue,0.06540086
mouse_life_stage,Early adult
gene_accession_id,MGI:1914944
parameter_name,Eye
