parameter_id,IMPC_IMM_051_001
analysis_id,0295k96pwdwd6qa
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:104805
parameter_name,Monocytes
gene_symbol,Snrpb2
pvalue,0.3895719
