parameter_id,IMPC_XRY_059_001
parameter_name,Shape of ribcage
gene_accession_id,MGI:88071
gene_symbol,Arnt
mouse_strain,C57BL
pvalue,0.7138174
mouse_life_stage,Early adult
analysis_id,b39wxr0u7fa0n3b
