parameter_id,IMPC_EYE_024_001
analysis_id,1wx6m7q1253g56i
pvalue,0.916682
gene_symbol,Secisbp2l
parameter_name,Retinal Blood Vessels
mouse_life_stage,Early adult
gene_accession_id,MGI:1917604
mouse_strain,C57BL
