parameter_id,IMPC_OFD_016_001
pvalue,0.8793397
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Center permanence time
analysis_id,0ljrpzi14125140
gene_accession_id,MGI:1931749
gene_symbol,Pum1
