parameter_id,IMPC_CBC_006_001
gene_symbol,Dcaf12
gene_accession_id,MGI:1916220
analysis_id,2e1fezx0i1l4n9k
mouse_life_stage,Early adult
parameter_name,Total protein
pvalue,0.2658491
mouse_strain,C57BL
