parameter_id,MGP_IMM_048_001
mouse_strain,C57BL
gene_symbol,Atf3
analysis_id,269u7yu310aaf6q
pvalue,0.9504314
mouse_life_stage,Early adult
parameter_name,Follicular B cells - % of B2 cells
gene_accession_id,MGI:109384
