parameter_id,IMPC_CSD_047_001
mouse_life_stage,Early adult
parameter_name,Hindlimb digit - size
pvalue,0.5667003
gene_accession_id,MGI:1929866
analysis_id,q29mrc6crkde1h8
gene_symbol,Rgs20
mouse_strain,C57BL
