parameter_id,MGP_IMM_084_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1919935
parameter_name,KLRG1+ CD8+ T cells - % of CD45+
pvalue,0.4925539
analysis_id,m9wcticm718k727
gene_symbol,Dnajc6
