parameter_id,MGP_IMM_070_001
pvalue,0.7022812
gene_accession_id,MGI:1931749
mouse_life_stage,Early adult
gene_symbol,Pum1
parameter_name,Total ab T cells - % of CD45+
analysis_id,h765321d46x45jg
mouse_strain,C57BL
