parameter_id,IMPC_IMM_032_001
gene_symbol,Mgst2
gene_accession_id,MGI:2448481
pvalue,0.3811881
mouse_life_stage,Early adult
parameter_name,CD8 CD44+CD62L- T cells
analysis_id,3l018x04y993xq6
mouse_strain,C57BL
