parameter_id,ESLIM_011_001_007
pvalue,0.9526863
gene_accession_id,MGI:2448481
parameter_name,PP1 + pulse startle magnitude
mouse_strain,C57BL
analysis_id,b33w8v370wf76z2
mouse_life_stage,Early adult
gene_symbol,Mgst2
