mouse_strain,C57BL
parameter_name,Bone Mineral Content
gene_accession_id,MGI:1919935
mouse_life_stage,Early adult
analysis_id,rgn68ztm0yk40p0
pvalue,0.5623731
gene_symbol,Dnajc6
parameter_id,ESLIM_005_001_005
