gene_accession_id,MGI:2385156
mouse_strain,C57BL
parameter_id,IMPC_ECG_003_001
parameter_name,CV
analysis_id,zo2td327ounall3
pvalue,0.4049136
gene_symbol,Sdcbp2
mouse_life_stage,Early adult
