parameter_id,M-G-P_005_001_001
parameter_name,Weight
pvalue,0.5266833
mouse_life_stage,Early adult
gene_accession_id,MGI:1917604
mouse_strain,C57BL
analysis_id,ii04mbku65k6j95
gene_symbol,Secisbp2l
