parameter_id,IMPC_CSD_036_001
mouse_life_stage,E9.5
pvalue,0.7479348
gene_symbol,Slc39a10
gene_accession_id,MGI:1914515
parameter_name,Startle response
analysis_id,0n75j9fg3758368
mouse_strain,C57BL
