parameter_id,IMPC_EYE_006_001
analysis_id,805616c6i5ex385
gene_accession_id,MGI:1338022
pvalue,0.6680214
gene_symbol,Opn3
parameter_name,Narrow eye opening
mouse_strain,C57BL
mouse_life_stage,Early adult
