mouse_strain,C57BL
parameter_name,Lean/Body weight
pvalue,0.2970618
mouse_life_stage,Early adult
gene_accession_id,MGI:2446186
analysis_id,6c7rt1t1u2p7n27
gene_symbol,Lpgat1
parameter_id,ESLIM_005_001_702
