mouse_life_stage,Late adult
mouse_strain,C57BL
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
pvalue,0.7405851
analysis_id,jk9s4751mki97g3
parameter_name,Total T cells - % of CD45+
parameter_id,MGP_IMM_001_001
