parameter_id,IMPC_EYE_062_001
pvalue,0.4302639
parameter_name,Right total retinal thickness
gene_symbol,Tox
gene_accession_id,MGI:2181659
mouse_strain,C57BL
analysis_id,h8d4ek72w3v97s2
mouse_life_stage,Early adult
