mouse_life_stage,E12.5
parameter_name,Latency to first transition into dark
analysis_id,83k0560x1l8j3am
pvalue,0.5877985
gene_symbol,Bmi1
gene_accession_id,MGI:88174
parameter_id,IMPC_LDT_006_001
mouse_strain,C57BL
