gene_symbol,Jun
mouse_strain,C57BL
gene_accession_id,MGI:96646
pvalue,0.762386
parameter_id,IMPC_HEM_029_001
mouse_life_stage,E9.5
parameter_name,Neutrophil differential count
analysis_id,fv3t6nw2495o551
