mouse_life_stage,Early adult
pvalue,0.2656789
gene_accession_id,MGI:1338032
analysis_id,b42slxym6dt8nh2
parameter_name,Large Unstained Cell (LUC) count
parameter_id,IMPC_HEM_039_001
mouse_strain,C57BL
gene_symbol,Sema6c
