parameter_id,IMPC_DXA_002_001
mouse_life_stage,Early adult
analysis_id,6j89c75nr05d0d5
pvalue,0.9155232
gene_accession_id,MGI:1923959
gene_symbol,Arpc2
mouse_strain,129SV
parameter_name,Fat mass
