pvalue,0.4496928
parameter_id,IMPC_HEM_031_001
gene_symbol,F2
mouse_strain,C57BL
parameter_name,Lymphocyte differential count
gene_accession_id,MGI:88380
mouse_life_stage,Early adult
analysis_id,755f750c9fv084g
