mouse_life_stage,Late adult
pvalue,0.276272
parameter_name,Conditioning Baseline % Freezing Time
gene_symbol,AU040320
mouse_strain,C57BL
parameter_id,IMPC_FEA_003_001
analysis_id,4psmjb58vgi56f3
gene_accession_id,MGI:2140475
