parameter_id,MGP_MLN_065_001
parameter_name,CD4+ T helper cells - % of CD45+
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Sema6c
gene_accession_id,MGI:1338032
analysis_id,aeq22nirsh26lk1
pvalue,0.7827992
