mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.4816747
parameter_id,JAX_OFD_012_001
gene_accession_id,MGI:1923959
gene_symbol,Arpc2
parameter_name,Periphery permanence time
analysis_id,u3i4fo3dyehf0xy
