mouse_strain,C57BL
analysis_id,yc34q9lvt55h508
parameter_id,JAX_LDT_002_001
gene_accession_id,MGI:1927379
parameter_name,Light side time spent
pvalue,0.1959096
gene_symbol,Rhbg
mouse_life_stage,Early adult
