mouse_life_stage,E9.5
parameter_name,Pale yolk sac
mouse_strain,C57BL
gene_symbol,Dmap1
analysis_id,1g9630xz4agy0f4
gene_accession_id,MGI:1913483
pvalue,0.8186156
parameter_id,IMPC_GEL_017_002
