parameter_id,IMPC_CBC_014_001
gene_accession_id,MGI:88071
mouse_strain,C57BL
analysis_id,21k1ap62uzp2w6w
parameter_name,Alkaline phosphatase
mouse_life_stage,Early adult
gene_symbol,Arnt
pvalue,0.6977586
