parameter_id,IMPC_IMM_073_001
gene_accession_id,MGI:99501
mouse_life_stage,E12.5
parameter_name,cDCs CD11b Type
analysis_id,f9kb4wuz3ago374
pvalue,0.5024237
mouse_strain,C57BL
gene_symbol,Fgb
