mouse_life_stage,Late adult
pvalue,0.9372066
gene_symbol,Hpca
mouse_strain,C57BL
analysis_id,omf30k10w5un9sy
gene_accession_id,MGI:1336200
parameter_id,IMPC_HEM_031_001
parameter_name,Lymphocyte differential count
