parameter_id,IMPC_IMM_047_001
mouse_life_stage,Early adult
analysis_id,q74yo0y7k77p91m
gene_symbol,Rgs20
mouse_strain,C57BL
parameter_name,DN CD44+CD62L+ NKT cells
gene_accession_id,MGI:1929866
pvalue,0.2391337
