parameter_id,IMPC_OFD_017_001
gene_accession_id,MGI:1913396
analysis_id,yj5agosl1az8j1d
parameter_name,Center average speed
mouse_strain,C57BL
pvalue,0.5928052
mouse_life_stage,Early adult
gene_symbol,Maco1
