mouse_life_stage,Early adult
analysis_id,w1rp0rgz5787hz8
parameter_name,Placenta Morphology
parameter_id,IMPC_GPO_002_001
pvalue,0.1487946
mouse_strain,C57BL
gene_symbol,Slc45a3
gene_accession_id,MGI:1922082
