mouse_life_stage,Late adult
gene_accession_id,MGI:109128
mouse_strain,C52BL
pvalue,0.4611679
parameter_name,Humerus
analysis_id,gj67ic99m541flz
parameter_id,IMPC_XRY_021_001
gene_symbol,Hnf4a
