mouse_life_stage,E18.5
gene_accession_id,MGI:2446186
gene_symbol,Lpgat1
parameter_id,IMPC_CBC_058_001
parameter_name,Cholesterol ratio
analysis_id,f9ddu2j9pq5t385
mouse_strain,C57BL
pvalue,0.3518347
