parameter_id,MGP_IMM_110_001
mouse_life_stage,Early adult
gene_symbol,Frmpd1
analysis_id,ans570rao714m9o
gene_accession_id,MGI:2446274
pvalue,0.7271732
parameter_name,Transitional 1 B cells - % of CD45+
mouse_strain,C57BL
