pvalue,0.5887011
parameter_name,Triglycerides
mouse_life_stage,Late adult
analysis_id,jppv858xh9d7505
gene_symbol,Slc30a4
mouse_strain,C57BL
parameter_id,HMGULA_CBC_017_001
gene_accession_id,MGI:1345282
