gene_symbol,Frmpd1
pvalue,0.6001608
parameter_name,Sacral processes
mouse_life_stage,Middle aged adult
analysis_id,166n4b09n3uowa2
mouse_strain,C57BL
gene_accession_id,MGI:2446274
parameter_id,IMPC_XRY_066_001
