parameter_name,Eosinophils - % of CD45+
gene_accession_id,MGI:99915
parameter_id,MGP_IMM_125_001
mouse_life_stage,Early adult
analysis_id,5n7c08js33420b5
pvalue,0.6038404
mouse_strain,C57BL
gene_symbol,Lamb3
