parameter_id,IMPC_HEM_019_001
gene_symbol,Tubb4b
analysis_id,85cj223081u7y42
gene_accession_id,MGI:1915472
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,1.243469
parameter_name,Mean platelet volume
