mouse_strain,C57BL
parameter_id,HMGULA_CBC_018_001
gene_accession_id,MGI:95835
pvalue,0.9808226
gene_symbol,Hspa5
analysis_id,h73st097x69r6y9
mouse_life_stage,E12.5
parameter_name,Glucose
