parameter_id,IMPC_EYE_004_001
parameter_name,Eyelid morphology
gene_symbol,Cd52
gene_accession_id,MGI:1346088
pvalue,0.07494496
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,348ofbr7gfar15k
