mouse_life_stage,Middle aged adult
parameter_name,Bone Area
gene_accession_id,MGI:109128
pvalue,0.1169589
analysis_id,rf49p93x0x217k9
gene_symbol,Hnf4a
parameter_id,IMPC_DXA_010_001
mouse_strain,C57BL
