gene_symbol,Slc30a4
mouse_strain,C57BL
analysis_id,09n171up5p1j4sz
mouse_life_stage,Middle aged adult
pvalue,0.3120136
parameter_id,IMPC_CBC_005_001
parameter_name,Creatinine
gene_accession_id,MGI:1345282
