parameter_id,HRWLLA_OFD_011_001
mouse_life_stage,Early adult
pvalue,0.1367989
analysis_id,mrs1i3ojpf84hzx
parameter_name,Periphery resting time
gene_accession_id,MGI:1913105
gene_symbol,Slc28a2
mouse_strain,C57BL
